Survey identifier ,Species Code,First recording section bird count,Second recording section bird count,Third recording section bird count,Total bird count,Transcriber comments,English common name ,French common name ,Scientfic name,AOU numberic code,Year of observation,Month of observation,Day of observation,Hour of observation,Minute of observation,Temperature in degrees Celcius,Wind speed,Gust wind speed,Cloud cover (percentage),First observer,Second observer,Third observer,Comments,Audio file name,Transcriber,Transcription start minute,Transcription start second,Recording quality,Noise comments,Survey area identifier ,Point number,2016 — present site identifier,2009-2013 site identifier,1998-2007 site identifier,Monitoring Era,Era of origin,Latitude,Longitude,UTM northing NAD83,UTM easting NAD83,SiteID Comments
Identificateur du relevé,Code d’espèce,Première période d’écoute pour le dénombrement d’oiseaux,Deuxième période d’écoute pour le dénombrement d’oiseaux,Troisième période d’écoute pour le dénombrement d’oiseaux,Nombre total d’oiseaux,Commentaires du transcripteur,Nom commun anglais,Nom commun français,Nom scientifique,Code numérique de l’AOU ,Année de l’observation,Mois de l’observation,Jour de l’observation,Heure de l’observation,Minute de l’observation,Température en degrés Celcius,Vitesse du vent,Vitesse du vent dans les rafales,Couverture nuageuse (pourcentage),Premier observateur,Deuxième observateur,Troisième observateur,,Nom du fichier audio,Transcripteur,Minute du début de la transcription,Seconde du début de la transcription,Qualité de l’enregistrement,Commentaires sur les bruits de fond,Identificateur de la zone du relevé,Numéro du point,Identificateur de site de 2016 à aujourd’hui,Identificateur de site 2013-2016,Identificateur de site 1998-2007,Période de surveillance,Période d’établissement du site,Latitude,Longitude,Ordonnée UTM ,Abscisse UTM ,Commentaires sur l’ID du site
23_5_09,WTSP,1,2,2,2,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,BAOR,1,0,1,1,NA,Baltimore Oriole,Oriole de Baltimore,Icterus galbula,1968,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,BHCO,1,1,1,1,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,HOWR,1,1,1,1,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,PUFI,1,1,1,1,NA,Purple Finch,Roselin pourpré,Haemorhous purpureus,2002,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,SOSP,1,0,1,1,NA,Song Sparrow,Bruant chanteur,Melospiza melodia,1857,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,SWTH,1,1,0,1,NA,Swainson's Thrush,Grive à dos olive,Catharus ustulatus,1534,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,WEWP,1,1,1,1,NA,Western Wood-Pewee,Pioui de l'Ouest,Contopus sordidulus,1179,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,YBSA,1,0,0,1,NA,Yellow-bellied Sapsucker,Pic maculé,Sphyrapicus varius,995,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_5_09,YRWA,1,1,0,1,NA,Yellow-rumped Warbler,Paruline à croupion jaune,Setophaga coronata,1673,2009,7,1,7,4,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 5,A,0,27,Moderate,traffic,23,5,x,Goo5,goo05,2009,1998,53.56550169,-112.8362353,5936748.122,378392.7861,NA
23_6_09,YEWA,4,4,3,4,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,CCSP,1,2,1,2,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,LEFL,1,2,1,2,NA,Least Flycatcher,Moucherolle tchébec,Empidonax minimus,1191,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,WTSP,2,2,2,2,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,BHCO,1,1,1,1,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,CEDW,0,1,1,1,NA,Cedar Waxwing,Jaseur d'Amérique,Bombycilla cedrorum,1602,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,HOWR,1,0,0,1,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,RBGR,1,1,1,1,NA,Rose-breasted Grosbeak,Cardinal à poitrine rose,Pheucticus ludovicianus,1903,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_6_09,WEWP,1,0,0,1,NA,Western Wood-Pewee,Pioui de l'Ouest,Contopus sordidulus,1179,2009,7,1,7,19,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 6,A,0,33,Moderate,traffic,23,6,GOO13,Goo6,goo06,2009,1998,53.5645459,-112.8332984,5936636.792,378584.5326,NA
23_7_09,YEWA,3,3,2,3,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,MOWA,2,2,0,2,NA,Mourning Warbler,Paruline triste,Geothlypis philadelphia,1643,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,WTSP,2,1,2,2,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,AMRO,0,1,0,1,NA,American Robin,Merle d'Amérique,Turdus migratorius,1554,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,BHCO,0,1,0,1,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,CCSP,1,0,1,1,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,CEDW,1,0,0,1,NA,Cedar Waxwing,Jaseur d'Amérique,Bombycilla cedrorum,1602,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,CHSP,1,0,0,1,NA,Chipping Sparrow,Bruant familier,Spizella passerina,1835,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,HOWR,1,1,1,1,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,LEFL,1,0,0,1,NA,Least Flycatcher,Moucherolle tchébec,Empidonax minimus,1191,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,MOBL,0,0,1,1,NA,Mountain Bluebird,Merlebleu azuré,Sialia currucoides,1511,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,VEER,0,1,1,1,NA,Veery,Grive fauve,Catharus fuscescens,1531,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_7_09,WAVI,1,1,1,1,NA,Warbling Vireo,Viréo mélodieux,Vireo gilvus,1312,2009,7,1,7,35,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 7,A,0,34,Moderate,"traffic, fighting ywars (chip notes)",23,7,x,Goo7,goo07,2009,1998,53.56403871,-112.830485,5936575.58,378769.3894,NA
23_8_09,YEWA,4,4,4,4,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,LEFL,1,1,2,2,NA,Least Flycatcher,Moucherolle tchébec,Empidonax minimus,1191,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,BHCO,1,1,1,1,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,CCSP,1,0,0,1,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,CHSP,1,0,0,1,NA,Chipping Sparrow,Bruant familier,Spizella passerina,1835,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,HOWR,1,1,0,1,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,MOWA,0,1,1,1,NA,Mourning Warbler,Paruline triste,Geothlypis philadelphia,1643,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,RBGR,1,1,1,1,NA,Rose-breasted Grosbeak,Cardinal à poitrine rose,Pheucticus ludovicianus,1903,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,WTSP,1,1,0,1,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
23_8_09,YBSA,0,1,1,1,NA,Yellow-bellied Sapsucker,Pic maculé,Sphyrapicus varius,995,2009,7,1,7,51,10,0,NA,0,BRSA,CLSA,NA,Training,Wood Bison One 8,A,0,37,Moderate,"wind, airplane",23,8,GOO14,Goo8,goo08,2009,1998,53.56270599,-112.8284731,5936423.91,378898.8101,NA
25_1_09,AMRO,2,1,1,2,NA,American Robin,Merle d'Amérique,Turdus migratorius,1554,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,BAOR,1,1,2,2,NA,Baltimore Oriole,Oriole de Baltimore,Icterus galbula,1968,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,BHCO,1,1,2,2,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,CCSP,2,2,2,2,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,HOWR,1,2,1,2,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,WTSP,2,1,0,2,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,YEWA,2,2,2,2,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,AMGO,1,1,0,1,NA,American Goldfinch,Chardonneret jaune,Spinus tristis,2019,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,BRBL,0,1,0,1,NA,Brewer's Blackbird,Quiscale de Brewer,Euphagus cyanocephalus,1933,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,CEDW,0,1,0,1,NA,Cedar Waxwing,Jaseur d'Amérique,Bombycilla cedrorum,1602,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,COYE,1,1,0,1,NA,Common Yellowthroat,Paruline masquée,Geothlypis trichas,1650,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,DEJU,0,1,0,1,NA,Dark-eyed Junco,Junco ardoisé,Junco hyemalis,1866,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,LEFL,1,1,1,1,NA,Least Flycatcher,Moucherolle tchébec,Empidonax minimus,1191,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,MODO,1,1,1,1,NA,Mourning Dove,Tourterelle triste,Zenaida macroura,590,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,RBGR,1,0,0,1,NA,Rose-breasted Grosbeak,Cardinal à poitrine rose,Pheucticus ludovicianus,1903,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,SOSP,1,0,1,1,NA,Song Sparrow,Bruant chanteur,Melospiza melodia,1857,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,SPSA,0,0,1,1,NA,Spotted Sandpiper,Chevalier grivelé,Actitis macularius,417,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,WAVI,1,0,0,1,NA,Warbling Vireo,Viréo mélodieux,Vireo gilvus,1312,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_1_09,WEWP,1,1,1,1,NA,Western Wood-Pewee,Pioui de l'Ouest,Contopus sordidulus,1179,2009,6,24,9,34,13,1,NA,0,BRSA,ARHA,NA,walked transect - very wet and mushy,Bailey Trap 1,A,0,26,Moderate,wind,25,1,x,Bt1,x,2009,2009,53.53761175,-112.9017351,5933759.68,373972.5398,NA
25_2_09,YEWA,3,2,2,3,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,AMRO,1,1,2,2,NA,American Robin,Merle d'Amérique,Turdus migratorius,1554,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,CCSP,1,2,1,2,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,HOWR,1,2,2,2,NA,House Wren,Troglodyte familier,Troglodytes aedon,1445,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,LEFL,2,2,1,2,NA,Least Flycatcher,Moucherolle tchébec,Empidonax minimus,1191,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,AMGO,0,1,0,1,NA,American Goldfinch,Chardonneret jaune,Spinus tristis,2019,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,BAOR,0,1,0,1,NA,Baltimore Oriole,Oriole de Baltimore,Icterus galbula,1968,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,BHCO,1,1,1,1,NA,Brown-headed Cowbird,Vacher à tête brune,Molothrus ater,1943,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,BLTE,1,0,0,1,NA,Black Tern,Guifette noire,Chlidonias niger,529,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,CEDW,1,0,0,1,NA,Cedar Waxwing,Jaseur d'Amérique,Bombycilla cedrorum,1602,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,SOSP,0,0,1,1,NA,Song Sparrow,Bruant chanteur,Melospiza melodia,1857,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,SWTH,1,0,0,1,NA,Swainson's Thrush,Grive à dos olive,Catharus ustulatus,1534,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,WISN,1,1,0,1,NA,Wilson's Snipe,Bécassine de Wilson,Gallinago delicata,472,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_2_09,WTSP,1,1,1,1,NA,White-throated Sparrow,Bruant à gorge blanche,Zonotrichia albicollis,1861,2009,6,24,9,19,12,0,NA,0,BRSA,ARHA,NA,Had to cross a wetland,Bailey Trap 2,A,0,38,Moderate,"airplane, wind",25,2,x,Bt2,x,2009,2009,53.53760748,-112.8975844,5933751.868,374247.561,NA
25_3_09,YEWA,3,3,1,3,NA,Yellow Warbler,Paruline jaune,Setophaga petechia,1666,2009,6,24,9,3,15,0,NA,0,BRSA,ARHA,NA,"10m from locaion due to wetland, coordinates: 12U 0378803/5951815",Bailey Trap 3,A,0,28,Good,wind,25,3,x,Bt3,x,2009,2009,53.53767512,-112.8936999,5933752.54,374505.1608,NA
25_3_09,CCSP,2,1,1,2,NA,Clay-colored Sparrow,Bruant des plaines,Spizella pallida,1836,2009,6,24,9,3,15,0,NA,0,BRSA,ARHA,NA,"10m from locaion due to wetland, coordinates: 12U 0378803/5951815",Bailey Trap 3,A,0,28,Good,wind,25,3,x,Bt3,x,2009,2009,53.53767512,-112.8936999,5933752.54,374505.1608,NA
